date,posts_total,posts_twitter,posts_truthsocial,posts_authored,posts_reblogs,posts_with_text,uppercase_ratio_mean,exclamation_count_mean,scored_authored_posts,tone_score_llm_mean,tone_index_llm,tone_abs_llm_mean,rhetorical_heat_llm_mean,geo_posts_llm,geo_share_llm,geopolitical_score_llm_mean,geopolitical_index_llm,scored_share_authored,reblog_density,platform_regime,trump_tone_index,trump_geopolitical_index,shock_posts_component,shock_tone_component,shock_heat_component,shock_uppercase_component,shock_exclamation_component,shock_reblog_component,trump_shock_index_raw,trump_shock_index,shock_raw_llm,shock_index_llm,tone_index_llm_7d,tone_index_llm_30d,geopolitical_index_llm_7d,geopolitical_index_llm_30d,shock_index_llm_7d,shock_index_llm_30d,trump_tone_index_7d,trump_tone_index_30d,trump_geopolitical_index_7d,trump_geopolitical_index_30d,trump_shock_index_7d,trump_shock_index_30d
2012-02-10,8.0,8.0,0.0,8.0,0.0,8.0,0.0746942620928892,0.125,8.0,-0.375,-0.4709971892764111,1.625,1.5,2.0,0.25,0.125,0.8817886249172804,1.0,0.0,twitter,-0.375,0.125,-0.3890458111568749,0.2366580435066322,0.0604873078953307,-0.6673619276393605,-1.349945608969492,-0.3161850208479296,-0.3270263905890826,-0.5543825806692145,-0.3270263905890826,-0.5543825806692145,-0.2983493336484782,-0.4346922227206269,0.4187318101099388,-0.2158689721777072,-0.6003642046353842,-0.5656418634712296,-0.1542654713707345,-0.4042612699191646,0.015080971659919,-0.1602401253717043,-0.6003642046353842,-0.5656418634712296
2012-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2983493336484782,-0.4058611111646481,0.4187318101099388,-0.2201289254263643,-0.6003642046353842,-0.543588264583304,-0.1542654713707345,-0.3709279365858313,0.015080971659919,-0.1535734587050376,-0.6003642046353842,-0.543588264583304
2012-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3548725275070624,-0.392037091319258,0.4187318101099388,-0.2243888786750215,-0.4445617039694428,-0.529619247967471,-0.2971226142278774,-0.3614041270620218,0.015080971659919,-0.1488115539431329,-0.4445617039694428,-0.529619247967471
2012-02-13,10.0,10.0,0.0,10.0,0.0,10.0,0.0809559749682375,0.3,10.0,0.1,-0.1716057096501655,1.1,1.3,4.0,0.4,-0.1,0.2031976002054707,1.0,0.0,twitter,0.1,-0.1,-0.1508840506291769,-0.9929336891075664,-0.3390299001432123,-0.5964872236572473,-0.841098738856827,-0.3161850208479296,-0.4999078975508109,-0.8549220534206888,-0.4999078975508109,-0.8549220534206888,-0.3032165381453516,-0.3977572816409301,0.5587585294949153,-0.2176156253348391,-0.5215474134788582,-0.5581166497481606,-0.2151677270098323,-0.3580707937286885,0.0308704453441295,-0.1521448872764662,-0.5215474134788582,-0.5581166497481606
2012-02-14,12.0,12.0,0.0,12.0,0.0,12.0,0.0714180427406421,0.1666666666666666,12.0,-1.3333333333333333,-1.075032630627608,1.8333333333333333,1.8333333333333333,7.0,0.5833333333333334,-1.0,-1.1216705908985385,1.0,0.0,twitter,-1.3333333333333333,-1.0,0.0473805480711691,0.7245912707344887,0.7263493212929025,-0.7044446047587701,-1.2219513868848402,-0.3161850208479296,0.0086044852750913,0.0290825235172304,0.0086044852750913,0.0290825235172304,-0.3512392316192356,-0.4335917026618504,0.2725500700926555,-0.2550046450314571,-0.3860395354684521,-0.5571472322975862,-0.2913582032003085,-0.4025152381731329,-0.1262724117987275,-0.1854782206097995,-0.3860395354684521,-0.5571472322975862
2012-02-15,22.0,22.0,0.0,22.0,0.0,22.0,0.0684606525811097,0.0454545454545454,22.0,-0.3636363636363636,-0.4638347136872664,1.2727272727272727,1.2272727272727273,6.0,0.2727272727272727,-0.4545454545454545,-1.078585446472392,1.0,0.0,twitter,-0.3636363636363636,-0.4545454545454545,0.7245196173295501,-0.5883926861695618,-0.4843088848845008,-0.7379185369382006,-1.608031593559577,-0.3161850208479296,-0.2760784267492032,-0.4658139740015956,-0.2760784267492032,-0.4658139740015956,-0.3735924521392034,-0.462241605018429,0.0312732613062343,-0.2909574932472035,-0.387842605028074,-0.512896166380284,-0.3268227386648439,-0.4479697836276784,-0.196701982228298,-0.2006297357613147,-0.387842605028074,-0.512896166380284
2012-02-16,13.0,13.0,0.0,13.0,0.0,13.0,0.0826777739046641,0.3076923076923077,13.0,-0.2307692307692307,-0.3800888452603446,1.4615384615384617,1.3076923076923077,3.0,0.2307692307692307,-0.3076923076923077,-0.7769894354893654,1.0,0.0,twitter,-0.2307692307692307,-0.3076923076923077,0.1353340236726773,-0.1461818732413785,-0.3236638536801914,-0.5769986280660339,-0.8203349428672635,-0.3161850208479296,-0.2373875361799256,-0.3985532238130294,-0.2373875361799256,-0.3985532238130294,-0.3659370126431137,-0.451332603736501,-0.2703227496767922,-0.2949787733936438,-0.3206556154838997,-0.5066180665304462,-0.3146769896769897,-0.430662091319986,-0.2481768231768231,-0.1942194793510583,-0.3206556154838997,-0.5066180665304462
2012-02-17,10.0,10.0,0.0,10.0,0.0,10.0,0.0781434543717151,0.2,10.0,-0.5,-0.5497844207570021,1.7,1.8,3.0,0.3,-0.4,-0.7769894354893654,1.0,0.0,twitter,-0.5,-0.4,-0.1508840506291769,0.4123140053086604,0.6597631199531456,-0.6283214148267093,-1.1228053034637318,-0.3161850208479296,-0.1019851907892216,-0.1631680157118309,-0.1019851907892216,-0.1631680157118309,-0.3771923314260552,-0.4288219661706179,-0.5072910440205988,-0.2597925721122908,-0.2647678204899878,-0.4972956648847643,-0.3325341325341325,-0.3949478056057003,-0.3231768231768231,-0.1837432888748678,-0.2647678204899878,-0.4972956648847643
2012-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3771923314260552,-0.4069941640795804,-0.5072910440205988,-0.2439461246287461,-0.2647678204899878,-0.4844937683369562,-0.3325341325341325,-0.3727255833834781,-0.3231768231768231,-0.1726321777637567,-0.2647678204899878,-0.4844937683369562
2012-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3771923314260552,-0.3631559608130129,-0.5072910440205988,-0.2180464767791005,-0.2647678204899878,-0.4686653349712711,-0.3325341325341325,-0.3155827262406209,-0.3231768231768231,-0.1535845587161377,-0.2647678204899878,-0.4686653349712711
2012-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3526772300474601,-0.3631559608130129,-0.5363192726213802,-0.2180464767791005,-0.1426360985727465,-0.4686653349712711,-0.3468198468198468,-0.3155827262406209,-0.3088911088911089,-0.1535845587161377,-0.1426360985727465,-0.4686653349712711
2012-02-21,12.0,12.0,0.0,12.0,0.0,12.0,0.0780775177855971,0.0,12.0,-0.75,-0.7073588837181838,1.5833333333333333,1.75,6.0,0.5,-0.5833333333333334,-0.626191429997852,1.0,0.0,twitter,-0.75,-0.5833333333333334,0.0473805480711691,0.1390713980610607,0.5598838179435097,-0.6290677339434972,-1.764477492111951,-0.3161850208479296,-0.1764153946624233,-0.2925584555683551,-0.1764153946624233,-0.2925584555683551,-0.3001524090603995,-0.3867345902702856,-0.4655365353498536,-0.2389195244456957,-0.1885848098706873,-0.4784172834902164,-0.2634865134865135,-0.3405827262406209,-0.2493672993672993,-0.1730290031605821,-0.1885848098706873,-0.4784172834902164
2012-02-22,11.0,11.0,0.0,11.0,0.0,11.0,0.0680712073771499,0.0,11.0,-0.0909090909090909,-0.2919352995477953,1.5454545454545454,1.4545454545454546,3.0,0.2727272727272727,-0.2727272727272727,-0.4753934245063388,1.0,0.0,twitter,-0.0909090909090909,-0.2727272727272727,-0.0476164425608229,0.0503562658378141,-0.0303120575679744,-0.7423265661943121,-1.764477492111951,-0.3161850208479296,-0.328175724461015,-0.5563805977038674,-0.328175724461015,-0.5563805977038674,-0.2755953498976179,-0.372887137464606,-0.3793662464975603,-0.2288663240795948,-0.2015228989710119,-0.4837574828620927,-0.2245254745254745,-0.318613029270924,-0.2233932733932734,-0.1654532455848245,-0.2015228989710119,-0.4837574828620927
2012-02-23,11.0,11.0,0.0,11.0,0.0,11.0,0.073472559004497,0.1818181818181818,11.0,0.0,-0.2346354948346382,2.0,1.7272727272727273,2.0,0.1818181818181818,-0.2727272727272727,-0.9277874409808786,1.0,0.0,twitter,0.0,-0.2727272727272727,-0.0476164425608229,1.114937852516774,0.5144841352118571,-0.6811900680328179,-1.176538457291286,-0.3161850208479296,0.0344243999980422,0.0739682009601135,0.0344243999980422,0.0739682009601135,-0.2548162998368027,-0.3392712520328872,-0.4009088187106336,-0.2379142044090856,-0.1340198382891343,-0.4859832814920476,-0.1915584415584415,-0.2652796959375906,-0.2183982683982684,-0.1545441546757336,-0.1340198382891343,-0.4859832814920476
2012-02-24,12.0,12.0,0.0,12.0,0.0,12.0,0.0739062668160491,0.25,12.0,-0.5,-0.549784420757002,1.8333333333333333,1.5833333333333333,3.0,0.25,0.0,0.4293946084427406,1.0,0.0,twitter,-0.5,0.0,0.0473805480711691,0.7245912707344887,0.2269528112447236,-0.6762810418014323,-0.9791342037352424,-0.3161850208479296,-0.037798738473575,-0.0515854475369563,-0.037798738473575,-0.0515854475369563,-0.2548162998368027,-0.3305171152017104,-0.228568241006047,-0.2077546033107829,-0.1180794714070093,-0.4644006400405286,-0.1915584415584416,-0.2513908070487017,-0.1612554112554112,-0.1517663768979558,-0.1180794714070093,-0.4644006400405286
2012-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2548162998368027,-0.303786996485214,-0.228568241006047,-0.1919081558272383,-0.1180794714070093,-0.4342187262261694,-0.1915584415584416,-0.2213908070487017,-0.1612554112554112,-0.1450997102312891,-0.1180794714070093,-0.4342187262261694
2012-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2548162998368027,-0.2791578706082,-0.228568241006047,-0.1919081558272383,-0.1180794714070093,-0.3964997810887652,-0.1915584415584416,-0.1947241403820351,-0.1612554112554112,-0.1450997102312891,-0.1180794714070093,-0.3964997810887652
2012-02-27,15.0,15.0,0.0,15.0,0.0,15.0,0.0679946014433704,0.0,15.0,-0.8666666666666667,-0.7808936331000688,1.6666666666666667,1.6,4.0,0.2666666666666666,-0.3333333333333333,-0.7015904327436088,1.0,0.0,twitter,-0.8666666666666667,-0.3333333333333333,0.293812926035229,0.3342446889522037,0.2602459119146025,-0.7431936488900497,-1.764477492111951,-0.3161850208479296,-0.1255155962412956,-0.2040735802946308,-0.1255155962412956,-0.2040735802946308,-0.3663725331368125,-0.3051876583782023,-0.3287954456837054,-0.2152945035853586,-0.147232840020528,-0.4033022337652528,-0.3153679653679654,-0.223613029270924,-0.2088744588744588,-0.1562108213424003,-0.147232840020528,-0.4033022337652528
2012-02-28,11.0,11.0,0.0,11.0,0.0,11.0,0.0611395788384474,0.0,11.0,-0.8181818181818182,-0.7503337372530516,1.7272727272727273,1.6363636363636365,4.0,0.3636363636363636,-0.6363636363636364,-1.1539844492181484,1.0,0.0,twitter,-0.8181818181818182,-0.6363636363636364,-0.0476164425608229,0.4761889005093982,0.3328854042852467,-0.8207838718188822,-1.764477492111951,-0.3161850208479296,-0.2002981740924006,-0.3340765916829027,-0.2002981740924006,-0.3340765916829027,-0.3725117979275079,-0.330198782953304,-0.404194448429462,-0.2537606518926302,-0.1531640023226063,-0.414438120154683,-0.3251082251082252,-0.2508857565436512,-0.2164502164502164,-0.1774229425545215,-0.1531640023226063,-0.414438120154683
2012-02-29,8.0,8.0,0.0,8.0,0.0,8.0,0.0687749182514092,0.25,8.0,-0.5,-0.549784420757002,1.5,1.375,4.0,0.5,-0.75,-0.9277874409808786,1.0,0.0,twitter,-0.5,-0.75,-0.3890458111568749,-0.0561018928300817,-0.1892109471287587,-0.7343614453248326,-0.9791342037352424,-0.3161850208479296,-0.3960019032394347,-0.6742905139641767,-0.3960019032394347,-0.6742905139641767,-0.4093473866716803,-0.3259967972743392,-0.4688221650686821,-0.2386808513434788,-0.170008276074079,-0.4110458316811819,-0.3835497835497836,-0.2442190898769846,-0.2846320346320346,-0.1824229425545215,-0.170008276074079,-0.4110458316811819
2012-03-01,6.0,6.0,0.0,6.0,0.0,6.0,0.0604855521297706,0.0,6.0,-1.0,-0.8649333466793657,1.6666666666666667,1.6666666666666667,3.0,0.5,-1.0,-1.3801814574554183,1.0,0.0,twitter,-1.0,-1.0,-0.6873130122922876,0.3342446889522037,0.3934183145941168,-0.8281866305043458,-1.764477492111951,-0.3161850208479296,-0.4126264645797679,-0.7031908688243086,-0.4126264645797679,-0.7031908688243086,-0.4993899369352128,-0.3279067907647777,-0.5334498817079021,-0.2386808513434788,-0.2810310003289965,-0.4103055022494862,-0.5264069264069265,-0.2472493929072876,-0.3885281385281385,-0.2096956698272488,-0.2810310003289965,-0.4103055022494862
2012-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4208493053984982,-0.321586316774682,-0.5947919686282936,-0.2127812034938333,-0.2736616506808599,-0.3925737472287963,-0.4549783549783551,-0.24963034528824,-0.3885281385281385,-0.2001718603034392,-0.2736616506808599,-0.3925737472287963
2012-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4208493053984982,-0.3347750620083516,-0.5947919686282936,-0.2127812034938333,-0.2736616506808599,-0.3276216524363252,-0.4549783549783551,-0.2829636786215734,-0.3885281385281385,-0.2001718603034392,-0.2736616506808599,-0.3276216524363252
2012-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4208493053984982,-0.315281696405628,-0.5947919686282936,-0.2127812034938333,-0.2736616506808599,-0.2932704010164229,-0.4549783549783551,-0.2644451601030548,-0.3885281385281385,-0.2001718603034392,-0.2736616506808599,-0.2932704010164229
2012-03-05,13.0,13.0,0.0,13.0,0.0,13.0,0.0990262483941507,0.3076923076923077,13.0,-0.3846153846153846,-0.4770577455441488,1.3076923076923077,1.3076923076923077,2.0,0.1538461538461538,-0.2307692307692307,-0.9277874409808786,1.0,0.0,twitter,-0.3846153846153846,-0.2307692307692307,0.1353340236726773,-0.5065017948865648,-0.3236638536801914,-0.3919544855019189,-0.8203349428672635,-0.3161850208479296,-0.2816948991243456,-0.4755777230341753,-0.2816948991243456,-0.4755777230341753,-0.3774441786047954,-0.3311836212570996,-0.6271058269479035,-0.2437074515265293,-0.3124479567865091,-0.3091229917842287,-0.3861138861138862,-0.2772656729235676,-0.3738761238761238,-0.2078641679957469,-0.3124479567865091,-0.3091229917842287
2012-03-06,10.0,10.0,0.0,10.0,0.0,10.0,0.0677274799765669,0.1,10.0,-0.8,-0.7388737763104202,1.6,1.7,6.0,0.6,-0.6,-0.4753934245063388,1.0,0.0,twitter,-0.8,-0.6,-0.1508840506291769,0.1781060562392896,0.4600045159338738,-0.7462171274914882,-1.4290377736774915,-0.3161850208479296,-0.2270981751270794,-0.3806660639882569,-0.2270981751270794,-0.3806660639882569,-0.3758070413272766,-0.3690014923677833,-0.5301642519890736,-0.259553899010074,-0.319103595687274,-0.2854579437617843,-0.3835164835164835,-0.3372656729235677,-0.3686813186813186,-0.2278641679957469,-0.319103595687274,-0.2854579437617843
2012-03-07,8.0,8.0,0.0,8.0,0.0,8.0,0.0890220117043824,0.0,8.0,0.0,-0.2346354948346382,1.25,1.125,0.0,0.0,0.0,0.0,1.0,0.0,twitter,0.0,0.0,-0.3890458111568749,-0.6416217655035097,-0.6886074571769377,-0.5051898458688525,-1.764477492111951,-0.3161850208479296,-0.632173943200621,-1.0848550770338874,-0.632173943200621,-1.0848550770338874,-0.3307857661955103,-0.3590494210228666,-0.3976231889918052,-0.2336542511604284,-0.3777556761258041,-0.3110857101010879,-0.3120879120879121,-0.3214761992393571,-0.2615384615384615,-0.2208466241360978,-0.3777556761258041,-0.3110857101010879
2012-03-08,7.0,7.0,0.0,7.0,0.0,7.0,0.0809517133015005,0.0,7.0,0.2857142857142857,-0.0545503943075732,1.4285714285714286,1.2857142857142858,2.0,0.2857142857142857,0.0,0.4293946084427406,1.0,0.0,twitter,0.2857142857142857,0.0,-0.528834109929736,-0.2233932850224897,-0.3675668435745367,-0.5965354603577262,-1.764477492111951,-0.3161850208479296,-0.5560104868692464,-0.9524515284355484,-0.5560104868692464,-0.9524515284355484,-0.21501677299954,-0.3362386416227716,-0.1391123224349253,-0.2487340517095798,-0.4133643417845526,-0.3121850069637524,-0.128414442700157,-0.2852857230488809,-0.1186813186813186,-0.2241799574694311,-0.4133643417845526,-0.3121850069637524
2012-03-09,5.0,5.0,0.0,5.0,0.0,5.0,0.0813862751009357,0.2,5.0,-0.6,-0.6128142059414747,1.4,1.6,0.0,0.0,0.0,0.0,1.0,0.0,twitter,-0.6,0.0,-0.870263478525788,-0.2903098418994532,0.2602459119146025,-0.5916167680589853,-1.1228053034637318,-0.3161850208479296,-0.5127456727904506,-0.8772394097974897,-0.5127456727904506,-0.8772394097974897,-0.3025616595626079,-0.3464203761525711,-0.1391123224349253,-0.2690791255439983,-0.5386842574699083,-0.3263199043875274,-0.2141287284144427,-0.3014395692027271,-0.1186813186813186,-0.2254620087514824,-0.5386842574699083,-0.3263199043875274
2012-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3025616595626079,-0.331964478761472,-0.1391123224349253,-0.313551880257059,-0.5386842574699083,-0.297357832700119,-0.2141287284144427,-0.2909132534132534,-0.1186813186813186,-0.2272163947163947,-0.5386842574699083,-0.297357832700119
2012-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3025616595626079,-0.3162645724522583,-0.1391123224349253,-0.3429448344209683,-0.5386842574699083,-0.2788784133444785,-0.2141287284144427,-0.2784132534132534,-0.1186813186813186,-0.2313830613830614,-0.5386842574699083,-0.2788784133444785
2012-03-12,17.0,17.0,0.0,17.0,0.0,17.0,0.0729324801100545,0.0588235294117647,17.0,-0.4705882352941176,-0.5312462486439218,1.2941176470588236,1.7058823529411764,5.0,0.2941176470588235,-0.4117647058823529,-0.8373086376859706,1.0,0.0,twitter,-0.4705882352941176,-0.4117647058823529,0.4336012248080896,-0.5382947291493753,0.4717550220526544,-0.6873030809627619,-1.563311128938616,-0.3161850208479296,-0.1978604022026188,-0.3298387371470467,-0.1978604022026188,-0.3298387371470467,-0.3103028742911468,-0.333972780740389,-0.1261867791070813,-0.370855122343834,-0.5178644023431757,-0.2898730379160467,-0.2264105642256903,-0.2940995279230573,-0.1445378151260504,-0.2451085515791398,-0.5178644023431757,-0.2898730379160467
2012-03-13,11.0,11.0,0.0,11.0,0.0,11.0,0.0819104311063116,0.1818181818181818,11.0,-0.5454545454545454,-0.5784343231135805,1.0909090909090908,1.6363636363636365,1.0,0.0909090909090909,-0.1818181818181818,-1.3801814574554183,1.0,0.0,twitter,-0.5454545454545454,-0.1818181818181818,-0.0476164425608229,-1.0142253208411458,0.3328854042852467,-0.5856839821805849,-1.176538457291286,-0.3161850208479296,-0.4043221314346983,-0.6887545074758139,-0.4043221314346983,-0.6887545074758139,-0.287382952405884,-0.353253924844175,-0.2554422123855213,-0.4168611709256813,-0.5618770371271123,-0.3128315214985739,-0.1900469278620539,-0.3122813461048755,-0.0847975553857906,-0.2511691576397459,-0.5618770371271123,-0.3128315214985739
2012-03-14,8.0,8.0,0.0,8.0,0.0,8.0,0.0673101824301608,0.125,8.0,-0.875,-0.7861461151987748,1.125,1.625,0.0,0.0,0.0,0.0,1.0,0.0,twitter,-0.875,0.0,-0.3890458111568749,-0.9343817018402236,0.3101855629194202,-0.7509404101878937,-1.349945608969492,-0.3161850208479296,-0.5363163737871204,-0.9182150246820244,-0.5363163737871204,-0.9182150246820244,-0.3661701838864749,-0.3737386050291286,-0.2554422123855213,-0.4236344242658637,-0.5380713153625605,-0.3149412872072851,-0.3150469278620539,-0.3447813461048755,-0.0847975553857906,-0.2478358243064125,-0.5380713153625605,-0.3149412872072851
2012-03-15,10.0,10.0,0.0,10.0,0.0,10.0,0.0500315684995699,0.2,10.0,-1.1,-0.9279631318638384,1.5,1.6,2.0,0.2,-0.4,-1.3801814574554183,1.0,0.0,twitter,-1.1,-0.4,-0.1508840506291769,-0.0561018928300817,0.2602459119146025,-0.9465125598425108,-1.1228053034637318,-0.3161850208479296,-0.3033246233751218,-0.5131791185583776,-0.3033246233751218,-0.5131791185583776,-0.4909434321087986,-0.3688362884036696,-0.5139530789424012,-0.432251453151093,-0.4753181139515361,-0.333016675276472,-0.5130061115355233,-0.3370035683270977,-0.1419404125286478,-0.2278358243064125,-0.4753181139515361,-0.333016675276472
2012-03-16,12.0,12.0,0.0,12.0,0.0,12.0,0.0558897924418757,0.0833333333333333,12.0,-0.6666666666666666,-0.6548340627311232,1.8333333333333333,1.5,2.0,0.1666666666666666,-0.3333333333333333,-1.3801814574554183,1.0,0.0,twitter,-0.6666666666666666,-0.3333333333333333,0.0473805480711691,0.7245912707344887,0.0604873078953307,-0.8802048424435784,-1.4827709275050458,-0.3161850208479296,-0.1437208064492862,-0.2357217558189826,-0.1437208064492862,-0.2357217558189826,-0.496946268793034,-0.3752029333717982,-0.7111218585788894,-0.4423046535171939,-0.3836727348117494,-0.3253469346703849,-0.5225299210593328,-0.3471045784281078,-0.1895594601476954,-0.2237954202660085,-0.3836727348117494,-0.3253469346703849
2012-03-17,1.0,1.0,0.0,1.0,0.0,1.0,0.0693069306930693,0.0,1.0,2.0,1.0259602088548163,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,twitter,2.0,0.0,-2.1741281818596656,1.114937852516774,-0.9383057122010272,-0.7283397344817975,-1.764477492111951,-0.3161850208479296,-0.8873139523529566,-1.5283938058200974,-0.8873139523529566,-1.5283938058200974,-0.3503805246709174,-0.3283346315679595,-0.7111218585788894,-0.4164050056675484,-0.6020147070717633,-0.3630082874039538,-0.2368156353450471,-0.2727456040691335,-0.1895594601476954,-0.2135390100095982,-0.6020147070717633,-0.3630082874039538
2012-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3503805246709174,-0.3100084842093928,-0.7111218585788894,-0.3905053578179028,-0.6020147070717633,-0.3575693535468928,-0.2368156353450471,-0.2560789374024668,-0.1895594601476954,-0.2002056766762648,-0.6020147070717633,-0.3575693535468928
2012-03-19,10.0,10.0,0.0,10.0,0.0,10.0,0.0733445191154591,0.0,10.0,-1.1,-0.9279631318638384,1.9,1.5,1.0,0.1,0.1,1.33418264139182,1.0,0.0,twitter,-1.1,0.1,-0.1508840506291769,0.8807299034474028,0.0604873078953307,-0.6826393183280829,-1.764477492111951,-0.3161850208479296,-0.1705082873601734,-0.2822894629773917,-0.1705082873601734,-0.2822894629773917,-0.4070543651309055,-0.3409405886048541,-0.4009088187106336,-0.3460326031048422,-0.5952219536189555,-0.3669790023128059,-0.3267316017316018,-0.2927456040691334,-0.1164502164502164,-0.1968723433429315,-0.5952219536189555,-0.3669790023128059
2012-03-20,9.0,9.0,0.0,9.0,0.0,9.0,0.0933575049142062,0.2222222222222222,9.0,0.0,-0.2346354948346382,1.5555555555555556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,twitter,0.0,0.0,-0.2640009168767989,0.07401363443068,-0.9383057122010272,-0.4561175226915253,-1.0582263684432422,-0.3161850208479296,-0.4110021723399037,-0.7003671779510495,-0.4110021723399037,-0.7003671779510495,-0.3579402468053423,-0.3487617717660087,-0.2037400390741452,-0.3460326031048422,-0.5968809065439891,-0.3903245749111742,-0.2488095238095238,-0.2927456040691334,-0.0904761904761904,-0.1968723433429315,-0.5968809065439891,-0.3903245749111742
2012-03-21,8.0,8.0,0.0,8.0,0.0,8.0,0.069160397681554,0.0,8.0,-1.25,-1.0225078096405475,1.75,1.625,2.0,0.25,-0.375,-0.9277874409808786,1.0,0.0,twitter,-1.25,-0.375,-0.3890458111568749,0.5294179798433462,0.3101855629194202,-0.7299983036339602,-1.764477492111951,-0.3161850208479296,-0.2818683097815622,-0.4758791823886505,-0.2818683097815622,-0.4758791823886505,-0.391706203154167,-0.3828453654206936,-0.3362811020714136,-0.3769588511375382,-0.53369007193065,-0.4061872143241292,-0.3023809523809525,-0.3344122707358001,-0.144047619047619,-0.2093723433429315,-0.53369007193065,-0.4061872143241292
2012-03-22,10.0,10.0,0.0,10.0,0.0,10.0,0.0636429178870214,0.2,10.0,-1.0,-0.8649333466793656,1.8,1.4,3.0,0.3,-0.5,-1.078585446472392,1.0,0.0,twitter,-1.0,-0.5,-0.1508840506291769,0.6465219543780318,-0.139271296123941,-0.7924492264005265,-1.1228053034637318,-0.3161850208479296,-0.1996179351229829,-0.3328940553618892,-0.1996179351229829,-0.3328940553618892,-0.3827019481278137,-0.3880978475193997,-0.293195957645267,-0.3920386516866895,-0.5079350629025802,-0.407531734317247,-0.2880952380952381,-0.3427456040691334,-0.1583333333333333,-0.2065945655651538,-0.5079350629025802,-0.407531734317247
