date,raw,rolling7,rolling30,publication
2026-02-18,0.0,0.0,0.0,True
2026-02-19,0.4,0.2,0.2,True
2026-02-20,0.375,0.25833333333333336,0.25833333333333336,True
2026-02-21,0.0,0.19375,0.19375,True
2026-02-22,0.0,0.155,0.155,True
2026-02-23,,0.12916666666666668,0.12916666666666668,False
2026-02-24,0.0,0.11071428571428572,0.11071428571428572,True
2026-02-25,0.6666666666666666,0.20595238095238094,0.18020833333333333,True
2026-02-26,0.8333333333333334,0.26785714285714285,0.25277777777777777,True
2026-02-27,,0.3333333333333333,0.31083333333333335,False
2026-02-28,,0.4523809523809524,0.35833333333333334,False
2026-03-01,0.0,0.4523809523809524,0.3284722222222222,True
2026-03-02,0.0,0.4523809523809524,0.30320512820512824,True
2026-03-03,,0.4523809523809524,0.28154761904761905,False
2026-03-04,0.0,0.35714285714285715,0.2627777777777778,True
2026-03-05,0.0,0.23809523809523808,0.24635416666666668,True
2026-03-06,0.0,0.11904761904761905,0.23186274509803922,True
2026-03-07,-2.0,-0.2857142857142857,0.10787037037037038,True
2026-03-08,,-0.5714285714285714,-0.0030701754385964804,False
2026-03-09,,-0.8571428571428571,-0.10291666666666666,False
2026-03-10,,-1.1428571428571428,-0.19325396825396826,False
2026-03-11,,-1.4285714285714286,-0.2753787878787879,False
2026-03-12,-0.047619047619047616,-1.435374149659864,-0.2654761904761905,True
2026-03-13,-0.08695652173913043,-1.4477965099083112,-0.25803787094547964,True
2026-03-14,0.0,-1.1620822241940254,-0.24771635610766043,True
2026-03-15,0.0,-0.8763679384797397,-0.2381888039496735,True
2026-03-16,0.0,-0.590653652765454,-0.22936699639598188,True
2026-03-17,1.0,-0.16208222419402543,-0.18546103223898253,True
2026-03-18,,0.26648920437740314,-0.1445830656100521,False
2026-03-19,0.0,0.2732919254658385,-0.13976363008971704,True
2026-03-20,0.0,0.2857142857142857,-0.13976363008971704,True
