date,raw,rolling7,rolling30,publication
2026-01-08,,-0.857142857142857,-1.1444444444444444,False
2026-01-09,,-0.5714285714285713,-1.1,False
2026-01-10,,-0.2857142857142856,-1.0,False
2026-01-11,0.0,0.0,-0.9,True
2026-01-12,,0.0,-0.8,False
2026-01-13,,0.0,-0.7,False
2026-01-14,0.0,0.0,-0.7333333333333333,True
2026-01-15,,0.0,-0.7666666666666667,False
2026-01-16,,0.0,-0.8,False
2026-01-17,,0.0,-0.8333333333333334,False
2026-01-18,,0.0,-0.8666666666666667,False
2026-01-19,0.0,0.0,-0.9,True
2026-01-20,2.0,0.28571428571428586,-0.8666666666666667,True
2026-01-21,0.0,0.28571428571428586,-0.9,True
2026-01-22,0.0,0.28571428571428586,-0.9333333333333333,True
2026-01-23,,0.28571428571428586,-0.8333333333333334,False
2026-01-24,,0.28571428571428586,-0.7333333333333333,False
2026-01-25,,0.28571428571428586,-0.6333333333333333,False
2026-01-26,0.5,0.35714285714285726,-0.5166666666666667,True
2026-01-27,0.0,0.07142857142857155,-0.4166666666666667,True
2026-01-28,,0.07142857142857155,-0.31666666666666665,False
2026-01-29,-1.5,-0.14285714285714274,-0.3,True
2026-01-30,,-0.35714285714285704,-0.2833333333333333,False
2026-01-31,,-0.5714285714285713,-0.26666666666666666,False
2026-02-01,0.0,-0.5714285714285713,-0.19999999999999998,True
2026-02-02,-1.0,-0.7857142857142856,-0.16666666666666663,True
2026-02-03,0.0,-0.7857142857142856,-0.09999999999999996,True
2026-02-04,,-0.7857142857142856,-0.09999999999999996,False
2026-02-05,0.0,-0.5714285714285713,-0.09999999999999996,True
2026-02-06,,-0.35714285714285704,-0.09999999999999996,False
2026-02-07,,-0.14285714285714274,-0.09999999999999996,False
2026-02-08,,-0.14285714285714274,-0.09999999999999996,False
2026-02-09,,0.0,-0.09999999999999996,False
2026-02-10,,0.0,-0.09999999999999996,False
2026-02-11,0.0,0.0,-0.09999999999999996,True
2026-02-12,0.0,0.0,-0.09999999999999996,True
2026-02-13,0.0,0.0,-0.09999999999999996,True
2026-02-14,-3.0,-0.42857142857142844,-0.19999999999999998,True
2026-02-15,,-0.857142857142857,-0.3,False
2026-02-16,-3.0,-1.2857142857142858,-0.4,True
2026-02-17,,-1.7142857142857142,-0.5,False
2026-02-18,-3.0,-2.142857142857143,-0.6,True
2026-02-19,,-2.5714285714285716,-0.7666666666666667,False
2026-02-20,,-3.0,-0.8666666666666667,False
2026-02-21,,-3.0,-0.9666666666666667,False
2026-02-22,,-3.0,-1.0666666666666667,False
2026-02-23,0.5,-2.5,-1.05,True
2026-02-24,-3.0,-2.5,-1.15,True
2026-02-25,-3.0,-2.5,-1.2666666666666666,True
2026-02-26,-3.0,-2.5,-1.3666666666666667,True
2026-02-27,0.0,-2.0714285714285716,-1.3666666666666667,True
2026-02-28,,-1.6428571428571428,-1.3166666666666667,False
2026-03-01,,-1.2142857142857142,-1.2666666666666666,False
2026-03-02,,-1.2857142857142858,-1.2166666666666666,False
2026-03-03,-2.0,-1.1428571428571428,-1.2833333333333334,True
2026-03-04,-2.0,-0.9999999999999999,-1.3166666666666667,True
2026-03-05,2.0,-0.2857142857142856,-1.25,True
2026-03-06,0.0,-0.2857142857142856,-1.25,True
2026-03-07,,-0.2857142857142856,-1.25,False
2026-03-08,,-0.2857142857142856,-1.25,False
2026-03-09,,-0.2857142857142856,-1.25,False
2026-03-10,-1.0,-0.14285714285714274,-1.2833333333333334,True
2026-03-11,,1.2688263138573217e-16,-1.3166666666666667,False
2026-03-12,,-0.42857142857142844,-1.35,False
2026-03-13,,-0.5714285714285713,-1.3833333333333333,False
2026-03-14,,-0.7142857142857142,-1.4166666666666667,False
2026-03-15,,-0.857142857142857,-1.45,False
2026-03-16,0.0,-0.857142857142857,-1.35,True
2026-03-17,-2.0,-0.9999999999999999,-1.3166666666666667,True
2026-03-18,,-1.1428571428571428,-1.2833333333333334,False
2026-03-19,,-1.2857142857142858,-1.25,False
