date,raw,rolling7,rolling30,publication
2001-01-03,0.0,0.0,0.0,True
2001-01-04,,0.0,0.0,False
2001-01-05,,0.0,0.0,False
2001-01-06,,0.0,0.0,False
2001-01-07,,0.0,0.0,False
2001-01-08,0.0,0.0,0.0,True
2001-01-09,,0.0,0.0,False
2001-01-10,,0.0,0.0,False
2001-01-11,,0.0,0.0,False
2001-01-12,,0.0,0.0,False
2001-01-13,,0.0,0.0,False
2001-01-14,,0.0,0.0,False
2001-01-15,0.0,0.0,0.0,True
2001-01-16,0.5,0.07142857142857142,0.03571428571428571,True
2001-01-17,0.0,0.07142857142857142,0.03333333333333333,True
2001-01-18,0.5,0.14285714285714285,0.0625,True
2001-01-19,,0.21428571428571427,0.08823529411764706,False
2001-01-20,0.0,0.21428571428571427,0.08333333333333333,True
2001-01-21,,0.21428571428571427,0.07894736842105263,False
2001-01-22,,0.21428571428571427,0.075,False
2001-01-23,,0.14285714285714285,0.07142857142857142,False
2001-01-24,,0.14285714285714285,0.06818181818181818,False
2001-01-25,,0.07142857142857142,0.06521739130434782,False
2001-01-26,0.0,0.0,0.0625,True
2001-01-27,0.0,0.0,0.06,True
2001-01-28,,0.0,0.057692307692307696,False
2001-01-29,,0.0,0.05555555555555555,False
2001-01-30,0.0,0.0,0.05357142857142857,True
2001-01-31,,0.0,0.05172413793103448,False
2001-02-01,,0.0,0.05,False
2001-02-02,,0.0,0.05,False
2001-02-03,0.0,0.0,0.05,True
2001-02-04,,0.0,0.05,False
2001-02-05,,0.0,0.05,False
2001-02-06,0.0,0.0,0.05,True
2001-02-07,0.0,0.0,0.05,True
2001-02-08,0.6666666666666666,0.09523809523809523,0.07222222222222222,True
2001-02-09,,0.19047619047619047,0.09444444444444443,False
2001-02-10,,0.2857142857142857,0.11666666666666667,False
2001-02-11,,0.38095238095238093,0.13888888888888887,False
2001-02-12,,0.47619047619047616,0.1611111111111111,False
2001-02-13,,0.5714285714285714,0.18333333333333332,False
2001-02-14,,0.6666666666666666,0.20555555555555555,False
2001-02-15,,0.6666666666666666,0.2111111111111111,False
2001-02-16,,0.6666666666666666,0.23333333333333334,False
2001-02-17,,0.6666666666666666,0.23888888888888887,False
2001-02-18,,0.6666666666666666,0.24444444444444444,False
2001-02-19,0.5,0.6428571428571429,0.2611111111111111,True
2001-02-20,,0.619047619047619,0.27777777777777773,False
2001-02-21,,0.5952380952380951,0.2944444444444444,False
2001-02-22,,0.5714285714285714,0.31111111111111106,False
2001-02-23,,0.5476190476190477,0.3277777777777777,False
2001-02-24,,0.5238095238095238,0.3444444444444444,False
2001-02-25,,0.5,0.36111111111111105,False
2001-02-26,,0.5,0.3777777777777777,False
2001-02-27,0.0,0.42857142857142855,0.3777777777777777,True
2001-02-28,0.0,0.35714285714285715,0.3777777777777777,True
2001-03-01,,0.2857142857142857,0.3777777777777777,False
2001-03-02,0.0,0.21428571428571427,0.3777777777777777,True
2001-03-03,,0.14285714285714285,0.3777777777777777,False
2001-03-04,,0.07142857142857142,0.3777777777777777,False
2001-03-05,0.0,0.0,0.3777777777777777,True
2001-03-06,,0.0,0.3777777777777777,False
2001-03-07,1.0,0.14285714285714285,0.4111111111111111,True
2001-03-08,,0.2857142857142857,0.4444444444444444,False
2001-03-09,,0.42857142857142855,0.47777777777777775,False
2001-03-10,0.5,0.5,0.47222222222222227,True
2001-03-11,,0.5714285714285714,0.4666666666666667,False
2001-03-12,,0.6428571428571429,0.4611111111111111,False
2001-03-13,,0.7142857142857143,0.4555555555555556,False
2001-03-14,,0.6428571428571429,0.45,False
2001-03-15,0.5,0.5714285714285714,0.4444444444444444,True
2001-03-16,,0.5,0.43888888888888894,False
2001-03-17,,0.5,0.43333333333333335,False
2001-03-18,,0.5,0.42777777777777776,False
2001-03-19,0.0,0.42857142857142855,0.4055555555555556,True
2001-03-20,,0.35714285714285715,0.38333333333333336,False
2001-03-21,,0.2857142857142857,0.36666666666666664,False
2001-03-22,0.0,0.21428571428571427,0.35,True
2001-03-23,0.0,0.14285714285714285,0.3333333333333333,True
2001-03-24,0.0,0.07142857142857142,0.31666666666666665,True
2001-03-25,,0.0,0.3,False
2001-03-26,0.5,0.07142857142857142,0.3,True
2001-03-27,1.0,0.21428571428571427,0.31666666666666665,True
2001-03-28,0.0,0.21428571428571427,0.3,True
2001-03-29,,0.21428571428571427,0.3,False
2001-03-30,0.0,0.21428571428571427,0.3,True
2001-03-31,,0.21428571428571427,0.3,False
2001-04-01,,0.21428571428571427,0.3,False
2001-04-02,,0.14285714285714285,0.3,False
2001-04-03,0.0,0.0,0.3,True
2001-04-04,,0.0,0.3,False
2001-04-05,,0.0,0.3,False
2001-04-06,0.0,0.0,0.26666666666666666,True
2001-04-07,,0.0,0.23333333333333334,False
2001-04-08,,0.0,0.2,False
2001-04-09,0.0,0.0,0.18333333333333332,True
2001-04-10,,0.0,0.16666666666666666,False
2001-04-11,,0.0,0.15,False
2001-04-12,1.0,0.14285714285714285,0.16666666666666666,True
2001-04-13,1.0,0.2857142857142857,0.18333333333333332,True
2001-04-14,0.0,0.2857142857142857,0.16666666666666666,True
2001-04-15,,0.2857142857142857,0.15,False
2001-04-16,,0.2857142857142857,0.13333333333333333,False
2001-04-17,0.0,0.2857142857142857,0.11666666666666667,True
2001-04-18,0.0,0.2857142857142857,0.11666666666666667,True
2001-04-19,,0.14285714285714285,0.11666666666666667,False
2001-04-20,-0.6666666666666666,-0.09523809523809523,0.09444444444444446,True
2001-04-21,,-0.19047619047619047,0.07222222222222223,False
2001-04-22,,-0.2857142857142857,0.05,False
2001-04-23,,-0.38095238095238093,0.027777777777777783,False
